academic_term,academic_year,faculty,faculty_abbrev,subject,subject_abbrev,title
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Popular Trials
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Topics in Social Science Research
Fall/Winter,2023-2024,ED,Faculty of Education,SOSC,Social Science,Teaching Social Sciences (General) in the Intermediate-Senior Divisions - B
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Corporate Governance and Business Law in Comparative Context
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Business, Communications and Society
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,The Business of Neoliberal Globalisation
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,The Business of Food and Farming
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Directed Reading
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Interdisciplinary Capstone Project
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Health, Medicine and Creative Resistance
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,The Brain, Self and Society
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Labour Studies Placement
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Global Living Wage Movements
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law and Society Honours Seminar: Indigenous Peoples and Law
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law and Society Honours Seminar: Narratives of Legal Responsibility
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law and Society Honours Seminar: Law, Science, Proof
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,State of the Art in Law & Society
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,The Emergence of Modernity
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Social and Political Thought Seminar
Fall/Winter,2023-2024,GL,College universitaire Glendon,SOSC,Social Science,Violence Against Women
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Civil Society and Development in the Global South
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Contemporary Issues in Criminology
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Cultures of Violence
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law, Crime and Borders
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Surveillance and Crime
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Critical Victimology
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Criminology placement course
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Seminar in Urban Theory
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Addiction in Contemporary Society
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Current Issues in Mental Health
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Social Justice Work with Groups, Communities and Social Movements
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Communication
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Foundations of Social Work Research
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Social Work Practice, Racism, and Whiteness
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Practicum in Social Work II
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Social Work with Immigrants and Refugees
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Directed Readings/Special Studies
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Sexual Diversity in Contemporary Social Work Practice
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Child Welfare Policy and Services
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Addictions
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Introduction to Social Work Theories and Critical Practice Skills Part I
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,History of Social Welfare and Social Work from Critical Perspectives
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Social Welfare and Social Policy
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Critical Perspectives in Social Work
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Practicum
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Practice Research Paper Seminar
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Mindfulness and Just Relations in Social Work
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Studies in Social Policy
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Directed Readings
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Narrative Therapy and Critical Social Work
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Quantitative Analysis
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Epistemology
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SOWK,Social Work,Quantitative and Qualitative Data Analysis
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,Elementary Spanish
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,Hispanic Literature: Exploring Transformative Texts of the Hispanic World
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,History of the Spanish Language
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Directed Readings
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Directed Reading
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Contemporary Topics in Social Theory
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Social and Political Thought:  Theories, Approaches, and Methods
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Modern Cultural History
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Black Feminisms
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Appropriating Marx's Capital I
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Political Economy:  Major Texts
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Cinema and Media Studies:  Key Concepts
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Imagining Slavery and Freedom
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,The Alchemy Lectures-Public Engagement with Black and Indigenous Thought and Ideas
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Frantz Fanons Interlocutors: Past and Present
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Encounters between Heidegger, Levinas, and Black Thought
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Marxism and Psychoanalysis
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Introduction to Science, Technology and Society
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Truth, Theory and Superstition
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Exploring Gender in Science, Technology, Engineering & Mathematics
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Exploring Science, Technology and Society
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,The Global Information Society
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Technological Failure
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Technology, Experts and Society
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,How Darwinism developed: a history of evolutionary Biology.
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,The Scientific Revolution: Nature, Knowledge and New Worlds
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Science and Technology Issues in Global Development
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Science and Romanticism
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Independent Research in Science and Technology Studies
Fall/Winter,2023-2024,SC,Faculty of Science,STS,Science and Technology Studies,Science, Health and Food
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Introduction to Science and Technology Studies
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Introduction to Science and Technology Studies
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,STS Colloquium
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,STS Research Cluster
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,STS Research Cluster
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,History Of Psychological Practice
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Critical Technical Practise:  Computer Accessibility and Assistive Technology
Fall/Winter,2023-2024,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Collecting Science: Lives of Objects
Fall/Winter,2023-2024,SB,Schulich School of Business,SUST,Sustainability,Management Issues in Nonprofit Sector
Fall/Winter,2023-2024,SB,Schulich School of Business,SUST,Sustainability,Corporate Social Responsibility in a Global Context
Fall/Winter,2023-2024,SB,Schulich School of Business,SUST,Sustainability,Ethics and Technology
Fall/Winter,2023-2024,SB,Schulich School of Business,SUST,Sustainability,Innovating for Sustainable Impact
Fall/Winter,2023-2024,SB,Schulich School of Business,SUST,Sustainability,Integrating Sustainability Across Functions
Fall/Winter,2023-2024,SB,Schulich School of Business,SUST,Sustainability,Sustainability Reporting & Disclosure
Fall/Winter,2023-2024,SB,Schulich School of Business,SUST,Sustainability,Individual Study SUST
Fall/Winter,2023-2024,SB,Schulich School of Business,SUST,Sustainability,Business, Society, and Global Governance
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SXST,Sexuality Studies,Introduction to Sexuality Studies
Fall/Winter,2023-2024,GL,College universitaire Glendon,SXST,Sexuality Studies,Critical Foundations in Sexuality Studies
Fall/Winter,2023-2024,GL,College universitaire Glendon,SXST,Sexuality Studies,Sexual Activism, Movements and Politics
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SXST,Sexuality Studies,Directed Readings/Travaux Individuels
Fall/Winter,2023-2024,GL,College universitaire Glendon,SXST,Sexuality Studies,Directed Readings/Travaux Individuels
Fall/Winter,2023-2024,GL,College universitaire Glendon,SXST,Sexuality Studies,Advanced Seminar in Sexuality Studies
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,SXST,Sexuality Studies,Directed Readings/Travaux Individuels
Fall/Winter,2023-2024,GL,College universitaire Glendon,SXST,Sexuality Studies,Directed Readings/Travaux Individuels
Fall/Winter,2023-2024,ED,Faculty of Education,TECH,Technological Education,Teaching Technological Education in the Intermediate-Senior Division - B
Fall/Winter,2023-2024,ED,Faculty of Education,TECH,Technological Education,Teaching Design Thinking Within Technology Frameworks
Fall/Winter,2023-2024,LE,Lassonde School of Engineering,TECL,Disruptive Technology Innovation & Entrepreneurship,Special Topics - Commercializing Intellectual Property
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,TESL,Teaching English to Speakers of Other Languages,Methodology of Teaching English to Speakers of Other Languages
Fall/Winter,2023-2024,AP,Faculty of Liberal Arts and Professional Studies,TESL,Teaching English to Speakers of Other Languages,Socio-Political Issues in Second Language Teaching
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Introduction to Acting II
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Introduction to Stagecraft II
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Acting for Non-Majors
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Independent Production Practicum
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Acting & Devising
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Scene Study
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Introduction to Devised Theatre
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Production Practicum
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Production Practicum
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,2nd year Stagecraft
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Basic Costuming I
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Introduction to Design for Theatre
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Theatre and Social Justice
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Time-Based Art: Performance Art and Everyday Life
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Independent Production Practicum
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Voice: Speech & Dialect
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Acting: The Play
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Movement: Emotional Authenticity-Body, Voice & Acting
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Devised Theatre in Practice II
Fall/Winter,2023-2024,FA,School of the Arts. Media. Performance and Design,THEA,Theater,Performance Practicum I
